productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance,extAttack3,extUPC
85725,Giovanni's Pinsir,Giovannis Pinsir,https://tcgplayer-cdn.tcgplayer.com/product/85725_200w.jpg,3,1440,https://cpt.tcgcsv.com/wjJ,2024-12-06T06:43:45.407,1,024/132,Rare,Grass,,7.0,8.44,12.78,9.35,,Unlimited,70,Basic,"[1G] Snapping Pincers (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage; if tails, this attack does 10 damage.","[2G] Overhead Toss (40)
<br>If you have any Benched Pokémon, flip a coin. If tails, choose 1 of your Benched Pokémon. This attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",R,2,,,
85872,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/85872_200w.jpg,3,1440,https://cpt.tcgcsv.com/smJ,2025-11-25T21:14:57.957,1,129/132,Common,Basic Energy,,0.6,1.1,15.96,1.17,1.01,1st Edition,,,,,,,,,
85872,Grass Energy,Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/85872_200w.jpg,3,1440,https://cpt.tcgcsv.com/smJ,2025-11-25T21:14:57.957,1,129/132,Common,Basic Energy,,0.2,0.34,9.99,0.37,0.27,Unlimited,,,,,,,,,
86502,Koga (19),Koga 19,https://tcgplayer-cdn.tcgplayer.com/product/86502_200w.jpg,3,1440,https://cpt.tcgcsv.com/3DJ,2022-11-19T16:06:55.51,1,019/132,Holo Rare,Trainer,"If an attack from a Pokémon with Koga in its name does damage to a Defending Pokémon this turn, that Pokémon is then Poisoned.",41.96,43.64,79.99,42.72,,1st Edition Holofoil,,,,,,,,,
86502,Koga (19),Koga 19,https://tcgplayer-cdn.tcgplayer.com/product/86502_200w.jpg,3,1440,https://cpt.tcgcsv.com/3DJ,2022-11-19T16:06:55.51,1,019/132,Holo Rare,Trainer,"If an attack from a Pokémon with Koga in its name does damage to a Defending Pokémon this turn, that Pokémon is then Poisoned.",28.88,35.0,9999.0,33.81,,Unlimited Holofoil,,,,,,,,,
86503,Koga (106),Koga 106,https://tcgplayer-cdn.tcgplayer.com/product/86503_200w.jpg,3,1440,https://cpt.tcgcsv.com/5DJ,2022-11-19T16:06:38.587,1,106/132,Rare,Trainer,"If an attack from a Pokémon with Koga in its name does damage to a Defending Pokémon this turn, that Pokémon is then Poisoned.",4.6,7.02,49.99,6.68,,1st Edition,,,,,,,,,
86503,Koga (106),Koga 106,https://tcgplayer-cdn.tcgplayer.com/product/86503_200w.jpg,3,1440,https://cpt.tcgcsv.com/5DJ,2022-11-19T16:06:38.587,1,106/132,Rare,Trainer,"If an attack from a Pokémon with Koga in its name does damage to a Defending Pokémon this turn, that Pokémon is then Poisoned.",2.0,3.0,5.85,3.31,,Unlimited,,,,,,,,,
86504,Koga's Arbok,Kogas Arbok,https://tcgplayer-cdn.tcgplayer.com/product/86504_200w.jpg,3,1440,https://cpt.tcgcsv.com/6DJ,2022-11-19T16:07:33.547,1,025/132,Rare,Grass,,10.8,14.0,15.97,14.63,,1st Edition,90,Stage 1,"[G] Poison Buildup
<br>Koga's Arbok is now Poisoned.","[GG] Poison Power (20)
<br>If Koga's Arbok is Poisoned, this attack's base damage is 40 instead of 20 and the Defending Pokémon is now Poisoned.",P,2,,,
86504,Koga's Arbok,Kogas Arbok,https://tcgplayer-cdn.tcgplayer.com/product/86504_200w.jpg,3,1440,https://cpt.tcgcsv.com/6DJ,2022-11-19T16:07:33.547,1,025/132,Rare,Grass,,6.49,8.83,50.0,8.89,,Unlimited,90,Stage 1,"[G] Poison Buildup
<br>Koga's Arbok is now Poisoned.","[GG] Poison Power (20)
<br>If Koga's Arbok is Poisoned, this attack's base damage is 40 instead of 20 and the Defending Pokémon is now Poisoned.",P,2,,,
86505,Koga's Beedrill,Kogas Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/86505_200w.jpg,3,1440,https://cpt.tcgcsv.com/7DJ,2026-02-17T12:30:40.783,1,009/132,Holo Rare,Grass,,80.0,80.99,125.0,112.67,,1st Edition Holofoil,80,Stage 2,"[GG] Nerve Poison (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed and Poisoned.","[3] Hyper Needle (70)
<br>Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Koga's Beedrill stays in play <em>(even putting Koga's Beedrill on the Bench won't let you use it again)</em>.",R,,F-30,,
86505,Koga's Beedrill,Kogas Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/86505_200w.jpg,3,1440,https://cpt.tcgcsv.com/7DJ,2026-02-17T12:30:40.783,1,009/132,Holo Rare,Grass,,17.71,22.44,69.99,22.51,29.99,Unlimited Holofoil,80,Stage 2,"[GG] Nerve Poison (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed and Poisoned.","[3] Hyper Needle (70)
<br>Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Koga's Beedrill stays in play <em>(even putting Koga's Beedrill on the Bench won't let you use it again)</em>.",R,,F-30,,
86506,Koga's Ditto,Kogas Ditto,https://tcgplayer-cdn.tcgplayer.com/product/86506_200w.jpg,3,1440,https://cpt.tcgcsv.com/8DJ,2026-02-16T20:35:27.987,1,010/132,Holo Rare,Colorless,,249.95,249.99,289.99,100.58,249.99,1st Edition Holofoil,40,Basic,"[1] Giant Growth
<br>Flip a coin. If heads, Koga's Ditto's maximum HP is now 80 and Koga's Ditto's Pound attack's base damage is 30 instead of 10. <em>(Benching Koga's Ditto ends this effect.)</em>",[1] Pound (10),F,1,P-30,,
86506,Koga's Ditto,Kogas Ditto,https://tcgplayer-cdn.tcgplayer.com/product/86506_200w.jpg,3,1440,https://cpt.tcgcsv.com/8DJ,2026-02-16T20:35:27.987,1,010/132,Holo Rare,Colorless,,45.55,69.9,9999.0,54.5,,Unlimited Holofoil,40,Basic,"[1] Giant Growth
<br>Flip a coin. If heads, Koga's Ditto's maximum HP is now 80 and Koga's Ditto's Pound attack's base damage is 30 instead of 10. <em>(Benching Koga's Ditto ends this effect.)</em>",[1] Pound (10),F,1,P-30,,
86507,Koga's Ekans,Kogas Ekans,https://tcgplayer-cdn.tcgplayer.com/product/86507_200w.jpg,3,1440,https://cpt.tcgcsv.com/9DJ,2022-11-19T16:09:52.437,1,077/132,Common,Grass,,1.5,4.17,248.17,2.37,,1st Edition,50,Basic,"[G] Fast-Acting Poison (10)
<br>Flip 2 coins. If both are heads, the Defending Pokémon is now Confused and Poisoned.",,P,1,,,
86507,Koga's Ekans,Kogas Ekans,https://tcgplayer-cdn.tcgplayer.com/product/86507_200w.jpg,3,1440,https://cpt.tcgcsv.com/9DJ,2022-11-19T16:09:52.437,1,077/132,Common,Grass,,0.35,0.76,4.99,0.85,0.39,Unlimited,50,Basic,"[G] Fast-Acting Poison (10)
<br>Flip 2 coins. If both are heads, the Defending Pokémon is now Confused and Poisoned.",,P,1,,,
86508,Koga's Golbat,Kogas Golbat,https://tcgplayer-cdn.tcgplayer.com/product/86508_200w.jpg,3,1440,https://cpt.tcgcsv.com/bDJ,2026-02-16T21:45:08.373,1,046/132,Uncommon,Grass,,3.0,6.23,59.99,7.19,59.99,1st Edition,60,Stage 1,[2] Bite (20),"[GGG] Sonic Scream (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,1,F-30,,
86508,Koga's Golbat,Kogas Golbat,https://tcgplayer-cdn.tcgplayer.com/product/86508_200w.jpg,3,1440,https://cpt.tcgcsv.com/bDJ,2026-02-16T21:45:08.373,1,046/132,Uncommon,Grass,,1.0,2.03,49.98,2.75,,Unlimited,60,Stage 1,[2] Bite (20),"[GGG] Sonic Scream (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,1,F-30,,
86509,Koga's Grimer,Kogas Grimer,https://tcgplayer-cdn.tcgplayer.com/product/86509_200w.jpg,3,1440,https://cpt.tcgcsv.com/cDJ,2023-07-05T21:05:40.703,1,078/132,Common,Grass,,2.65,3.98,24.99,3.24,,1st Edition,50,Basic,"[G] Sludge Grip
<br>If your opponent has any Benched Pokémon, flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. The new Defending Pokémon is now Poisoned.",[1G] Sludge Toss (20),P,1,,,
86509,Koga's Grimer,Kogas Grimer,https://tcgplayer-cdn.tcgplayer.com/product/86509_200w.jpg,3,1440,https://cpt.tcgcsv.com/cDJ,2023-07-05T21:05:40.703,1,078/132,Common,Grass,,0.25,0.83,4.99,0.94,,Unlimited,50,Basic,"[G] Sludge Grip
<br>If your opponent has any Benched Pokémon, flip a coin. If heads, choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon. The new Defending Pokémon is now Poisoned.",[1G] Sludge Toss (20),P,1,,,
86510,Koga's Kakuna,Kogas Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/86510_200w.jpg,3,1440,https://cpt.tcgcsv.com/dDJ,2025-11-25T21:22:42.053,1,047/132,Uncommon,Grass,"<strong>Pokémon Power: Emerge</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your deck for an Evolution card named Koga's Beedrill and put it on Koga's Kakuna. (This counts as evolving Koga's Kakuna.) Shuffle your deck afterward. This power can't be used if Koga's Kakuna is Asleep, Confused, or Paralyzed.",2.99,5.69,29.97,5.91,,1st Edition,60,Stage 1,"[G] Toxic Secretion
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. It takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned).</em>",,R,2,,,
86510,Koga's Kakuna,Kogas Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/86510_200w.jpg,3,1440,https://cpt.tcgcsv.com/dDJ,2025-11-25T21:22:42.053,1,047/132,Uncommon,Grass,"<strong>Pokémon Power: Emerge</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your deck for an Evolution card named Koga's Beedrill and put it on Koga's Kakuna. (This counts as evolving Koga's Kakuna.) Shuffle your deck afterward. This power can't be used if Koga's Kakuna is Asleep, Confused, or Paralyzed.",1.0,1.53,96.95,2.32,4.32,Unlimited,60,Stage 1,"[G] Toxic Secretion
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. It takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned).</em>",,R,2,,,
86511,Koga's Koffing (48),Kogas Koffing 48,https://tcgplayer-cdn.tcgplayer.com/product/86511_200w.jpg,3,1440,https://cpt.tcgcsv.com/fDJ,2025-11-25T21:21:12.023,1,048/132,Uncommon,Grass,,1.36,6.9,96.95,5.85,9.99,1st Edition,50,Basic,"[G] Smokescreen (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[1G] Obscuring Gas (30)
<br>Flip a coin. If heads, shuffle Koga's Koffing and all cards attached to it into your deck <em>(after doing damage)</em>.",P,1,,,
86511,Koga's Koffing (48),Kogas Koffing 48,https://tcgplayer-cdn.tcgplayer.com/product/86511_200w.jpg,3,1440,https://cpt.tcgcsv.com/fDJ,2025-11-25T21:21:12.023,1,048/132,Uncommon,Grass,,0.69,1.25,5.49,1.65,1.12,Unlimited,50,Basic,"[G] Smokescreen (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","[1G] Obscuring Gas (30)
<br>Flip a coin. If heads, shuffle Koga's Koffing and all cards attached to it into your deck <em>(after doing damage)</em>.",P,1,,,
86512,Koga's Koffing (79),Kogas Koffing 79,https://tcgplayer-cdn.tcgplayer.com/product/86512_200w.jpg,3,1440,https://cpt.tcgcsv.com/gDJ,2025-11-25T21:21:54.173,1,079/132,Common,Grass,,1.85,2.97,29.97,2.04,,1st Edition,40,Basic,"[G] Smelly Gas (10)
<br>Flip a coin. If heads, this attack does 10 damage to each Benched Pokémon <em>(including your own)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,P,1,,,
86512,Koga's Koffing (79),Kogas Koffing 79,https://tcgplayer-cdn.tcgplayer.com/product/86512_200w.jpg,3,1440,https://cpt.tcgcsv.com/gDJ,2025-11-25T21:21:54.173,1,079/132,Common,Grass,,0.3,0.75,9.99,0.91,1.27,Unlimited,40,Basic,"[G] Smelly Gas (10)
<br>Flip a coin. If heads, this attack does 10 damage to each Benched Pokémon <em>(including your own)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,P,1,,,
86513,Koga's Muk,Kogas Muk,https://tcgplayer-cdn.tcgplayer.com/product/86513_200w.jpg,3,1440,https://cpt.tcgcsv.com/hDJ,2026-02-18T21:12:15.41,1,026/132,Rare,Grass,"<strong>Pokémon Power: Energy Drain</strong> If an opponent's attack does damage to Koga's Muk (even if Koga's Muk is Knocked Out), flip a coin. If heads and if it has any, choose 1 Energy attached to the attacking Pokémon and discard it. This power can't be used if Koga's Muk is already Asleep, Confused, or Paralyzed when your opponent attacks.",14.7,20.01,28.69,14.77,,1st Edition,80,Stage 1,[1GG] Sludge Whirlpool (40),,P,3,,,
86513,Koga's Muk,Kogas Muk,https://tcgplayer-cdn.tcgplayer.com/product/86513_200w.jpg,3,1440,https://cpt.tcgcsv.com/hDJ,2026-02-18T21:12:15.41,1,026/132,Rare,Grass,"<strong>Pokémon Power: Energy Drain</strong> If an opponent's attack does damage to Koga's Muk (even if Koga's Muk is Knocked Out), flip a coin. If heads and if it has any, choose 1 Energy attached to the attacking Pokémon and discard it. This power can't be used if Koga's Muk is already Asleep, Confused, or Paralyzed when your opponent attacks.",7.0,9.52,96.94,9.26,,Unlimited,80,Stage 1,[1GG] Sludge Whirlpool (40),,P,3,,,
86514,Koga's Ninja Trick,Kogas Ninja Trick,https://tcgplayer-cdn.tcgplayer.com/product/86514_200w.jpg,3,1440,https://cpt.tcgcsv.com/jDJ,2022-11-19T16:21:27.237,1,115/132,Uncommon,Trainer,"Attach Koga's Ninja Trick to your Active Pokémon with Koga in its name. If this Pokémon goes to your Bench, discard this card. When your opponent attacks, you may switch this Pokémon with 1 of your Benched Pokémon <em>(before damage or other effects of attacks)</em>.",3.12,4.95,19.99,4.66,,1st Edition,,,,,,,,,
86514,Koga's Ninja Trick,Kogas Ninja Trick,https://tcgplayer-cdn.tcgplayer.com/product/86514_200w.jpg,3,1440,https://cpt.tcgcsv.com/jDJ,2022-11-19T16:21:27.237,1,115/132,Uncommon,Trainer,"Attach Koga's Ninja Trick to your Active Pokémon with Koga in its name. If this Pokémon goes to your Bench, discard this card. When your opponent attacks, you may switch this Pokémon with 1 of your Benched Pokémon <em>(before damage or other effects of attacks)</em>.",0.8,1.68,47.64,1.89,,Unlimited,,,,,,,,,
86515,Koga's Pidgeotto,Kogas Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/86515_200w.jpg,3,1440,https://cpt.tcgcsv.com/kDJ,2023-07-17T19:18:07.127,1,027/132,Rare,Colorless,,8.32,13.51,50.73,15.34,,1st Edition,60,Stage 1,"[3] Quick Turn (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.","[4] Aerial Maneuvers (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 30 more damage, and, during your opponent's next turn, prevent all effects of attacks, including damage, done to Koga's Pidgeotto. If tails, this attack does 10 damage.",L,,F-30,,
86515,Koga's Pidgeotto,Kogas Pidgeotto,https://tcgplayer-cdn.tcgplayer.com/product/86515_200w.jpg,3,1440,https://cpt.tcgcsv.com/kDJ,2023-07-17T19:18:07.127,1,027/132,Rare,Colorless,,7.0,8.99,19.95,9.93,,Unlimited,60,Stage 1,"[3] Quick Turn (30x)
<br>Flip 2 coins. This attack does 30 damage times the number of heads.","[4] Aerial Maneuvers (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 30 more damage, and, during your opponent's next turn, prevent all effects of attacks, including damage, done to Koga's Pidgeotto. If tails, this attack does 10 damage.",L,,F-30,,
86516,Koga's Pidgey (49),Kogas Pidgey 49,https://tcgplayer-cdn.tcgplayer.com/product/86516_200w.jpg,3,1440,https://cpt.tcgcsv.com/lDJ,2025-11-25T21:17:21.167,1,049/132,Uncommon,Colorless,,3.7,5.49,59.99,5.89,,1st Edition,40,Basic,"[1] Messenger
<br>Put Koga's Pidgey and all cards attached to it on top of your deck. Then search your deck for any Basic Pokémon or Evolution card not named Koga's Pidgey. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.",[2] Wing Attack (20),L,1,F-30,,
86516,Koga's Pidgey (49),Kogas Pidgey 49,https://tcgplayer-cdn.tcgplayer.com/product/86516_200w.jpg,3,1440,https://cpt.tcgcsv.com/lDJ,2025-11-25T21:17:21.167,1,049/132,Uncommon,Colorless,,1.5,2.2,5.99,2.83,,Unlimited,40,Basic,"[1] Messenger
<br>Put Koga's Pidgey and all cards attached to it on top of your deck. Then search your deck for any Basic Pokémon or Evolution card not named Koga's Pidgey. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.",[2] Wing Attack (20),L,1,F-30,,
86517,Koga's Pidgey (80),Kogas Pidgey 80,https://tcgplayer-cdn.tcgplayer.com/product/86517_200w.jpg,3,1440,https://cpt.tcgcsv.com/mDJ,2024-07-26T19:20:47.88,1,080/132,Common,Colorless,,1.6,2.92,96.95,2.81,2.62,1st Edition,50,Basic,[1] Peck (10),"[3] Sand-attack (20)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",L,1,F-30,,
86517,Koga's Pidgey (80),Kogas Pidgey 80,https://tcgplayer-cdn.tcgplayer.com/product/86517_200w.jpg,3,1440,https://cpt.tcgcsv.com/mDJ,2024-07-26T19:20:47.88,1,080/132,Common,Colorless,,0.25,0.8,3.0,0.93,,Unlimited,50,Basic,[1] Peck (10),"[3] Sand-attack (20)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",L,1,F-30,,
86518,Koga's Tangela,Kogas Tangela,https://tcgplayer-cdn.tcgplayer.com/product/86518_200w.jpg,3,1440,https://cpt.tcgcsv.com/nDJ,2025-11-25T21:15:57.147,1,081/132,Common,Grass,,1.87,3.52,96.95,3.53,4.71,1st Edition,50,Basic,"[G] Sleep Powder (10)
<br>The Defending Pokémon is now Asleep.","[1G] Grasping Vine
<br>Flip a coin. If heads, draw 2 cards.",R,2,,,
86518,Koga's Tangela,Kogas Tangela,https://tcgplayer-cdn.tcgplayer.com/product/86518_200w.jpg,3,1440,https://cpt.tcgcsv.com/nDJ,2025-11-25T21:15:57.147,1,081/132,Common,Grass,,0.3,1.55,200.0,1.84,0.4,Unlimited,50,Basic,"[G] Sleep Powder (10)
<br>The Defending Pokémon is now Asleep.","[1G] Grasping Vine
<br>Flip a coin. If heads, draw 2 cards.",R,2,,,
86519,Koga's Weedle,Kogas Weedle,https://tcgplayer-cdn.tcgplayer.com/product/86519_200w.jpg,3,1440,https://cpt.tcgcsv.com/pDJ,2025-11-25T21:13:55.287,1,082/132,Common,Grass,,1.5,2.73,18.5,2.92,,1st Edition,40,Basic,[1] Sting (10),"[1G] Sharp Stinger (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned; if tails, the Defending Pokémon is now Paralyzed.",R,1,,,
86519,Koga's Weedle,Kogas Weedle,https://tcgplayer-cdn.tcgplayer.com/product/86519_200w.jpg,3,1440,https://cpt.tcgcsv.com/pDJ,2025-11-25T21:13:55.287,1,082/132,Common,Grass,,0.4,0.87,4.0,0.96,0.7,Unlimited,40,Basic,[1] Sting (10),"[1G] Sharp Stinger (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned; if tails, the Defending Pokémon is now Paralyzed.",R,1,,,
86520,Koga's Weezing,Kogas Weezing,https://tcgplayer-cdn.tcgplayer.com/product/86520_200w.jpg,3,1440,https://cpt.tcgcsv.com/qDJ,2023-07-17T08:28:37.267,1,050/132,Uncommon,Grass,,3.37,4.99,17.99,4.93,,1st Edition,70,Stage 1,"[GG] Spontaneous Explosion (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 30 more damage and Koga's Weezing does 30 damage to itself; if tails, this attack does 10 damage.","[1GG] Toxic Cloud (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",P,2,,,
86520,Koga's Weezing,Kogas Weezing,https://tcgplayer-cdn.tcgplayer.com/product/86520_200w.jpg,3,1440,https://cpt.tcgcsv.com/qDJ,2023-07-17T08:28:37.267,1,050/132,Uncommon,Grass,,0.79,1.7,4321.0,1.94,,Unlimited,70,Stage 1,"[GG] Spontaneous Explosion (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 30 more damage and Koga's Weezing does 30 damage to itself; if tails, this attack does 10 damage.","[1GG] Toxic Cloud (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",P,2,,,
86521,Koga's Zubat,Kogas Zubat,https://tcgplayer-cdn.tcgplayer.com/product/86521_200w.jpg,3,1440,https://cpt.tcgcsv.com/rDJ,2025-11-25T21:25:00.583,1,083/132,Common,Grass,,0.25,2.17,18.5,2.17,,1st Edition,40,Basic,"[1G] Group Attack (10x)
<br>Does 10 damage times the number of Koga's Zubats you have in play. Before doing damage, you may search your deck for any number of Basic Pokémon named Koga's Zubat and put them onto your Bench. <em>(You can't get more cards with this attack than you have room on your Bench.)</em> If you do, shuffle your deck afterward.",,P,,F-30,,
86521,Koga's Zubat,Kogas Zubat,https://tcgplayer-cdn.tcgplayer.com/product/86521_200w.jpg,3,1440,https://cpt.tcgcsv.com/rDJ,2025-11-25T21:25:00.583,1,083/132,Common,Grass,,0.44,0.74,3.0,0.78,,Unlimited,40,Basic,"[1G] Group Attack (10x)
<br>Does 10 damage times the number of Koga's Zubats you have in play. Before doing damage, you may search your deck for any number of Basic Pokémon named Koga's Zubat and put them onto your Bench. <em>(You can't get more cards with this attack than you have room on your Bench.)</em> If you do, shuffle your deck afterward.",,P,,F-30,,
86758,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/86758_200w.jpg,3,1440,https://cpt.tcgcsv.com/bKJ,2022-11-19T16:31:04.733,1,130/132,Common,Basic Energy,,1.0,1.53,19.99,1.7,1.6,1st Edition,,,,,,,,,
86758,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/86758_200w.jpg,3,1440,https://cpt.tcgcsv.com/bKJ,2022-11-19T16:31:04.733,1,130/132,Common,Basic Energy,,1.09,2.15,3.0,2.48,,Unlimited,,,,,,,,,
86850,Lt. Surge's Eevee,Lt Surges Eevee,https://tcgplayer-cdn.tcgplayer.com/product/86850_200w.jpg,3,1440,https://cpt.tcgcsv.com/0MJ,2026-01-15T12:59:13.147,1,051/132,Uncommon,Colorless,,19.75,27.17,96.95,25.06,33.99,1st Edition,40,Basic,"[1] Surprise
<br>Look at a random card from your opponent's hand. Your opponent shuffles that card into his or her deck.",[2] Scratch (20),F,1,P-30,,
86850,Lt. Surge's Eevee,Lt Surges Eevee,https://tcgplayer-cdn.tcgplayer.com/product/86850_200w.jpg,3,1440,https://cpt.tcgcsv.com/0MJ,2026-01-15T12:59:13.147,1,051/132,Uncommon,Colorless,,3.44,8.28,12.5,8.73,,Unlimited,40,Basic,"[1] Surprise
<br>Look at a random card from your opponent's hand. Your opponent shuffles that card into his or her deck.",[2] Scratch (20),F,1,P-30,,
86853,Lt. Surge's Electrode,Lt Surges Electrode,https://tcgplayer-cdn.tcgplayer.com/product/86853_200w.jpg,3,1440,https://cpt.tcgcsv.com/5MJ,2022-11-19T16:33:07.207,1,052/132,Uncommon,Lightning,"<strong>Pokémon Power: Shock Blast</strong> If Lt. Surge's Electrode is your Active Pokémon and gets damaged (even if it's Knocked Out), flip a coin. If tails, this power does 20 damage to each Active Pokémon. This power works even if Lt. Surge's Electrode is already Asleep, Confused, or Paralyzed when it takes damage.",3.0,5.22,9.99,5.05,,1st Edition,70,Stage 1,"[1LL] Power Ball (30+)
<br>Flip 3 coins. This attack does 30 damage plus 10 more damage for each heads.",,F,2,,,
86853,Lt. Surge's Electrode,Lt Surges Electrode,https://tcgplayer-cdn.tcgplayer.com/product/86853_200w.jpg,3,1440,https://cpt.tcgcsv.com/5MJ,2022-11-19T16:33:07.207,1,052/132,Uncommon,Lightning,"<strong>Pokémon Power: Shock Blast</strong> If Lt. Surge's Electrode is your Active Pokémon and gets damaged (even if it's Knocked Out), flip a coin. If tails, this power does 20 damage to each Active Pokémon. This power works even if Lt. Surge's Electrode is already Asleep, Confused, or Paralyzed when it takes damage.",1.4,2.48,9.99,2.9,,Unlimited,70,Stage 1,"[1LL] Power Ball (30+)
<br>Flip 3 coins. This attack does 30 damage plus 10 more damage for each heads.",,F,2,,,
86855,Lt. Surge's Jolteon,Lt Surges Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86855_200w.jpg,3,1440,https://cpt.tcgcsv.com/7MJ,2026-02-05T18:57:48.03,1,028/132,Rare,Lightning,,12.0,12.66,13.31,53.04,,1st Edition,70,Stage 1,"[1L] High Voltage (20)
<br>Flip a coin. If heads, your opponent can't play Trainer cards during his or her next turn.","[LLL] Thunder Flare (30+)
<br>Does 30 damage plus 10 damage times the number of damage counters on Lt. Surge's Jolteon, then flip a coin. If tails, Lt. Surge's Jolteon does 30 damage to itself.",F,1,,,
86855,Lt. Surge's Jolteon,Lt Surges Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86855_200w.jpg,3,1440,https://cpt.tcgcsv.com/7MJ,2026-02-05T18:57:48.03,1,028/132,Rare,Lightning,,14.81,20.0,30.0,19.3,26.89,Unlimited,70,Stage 1,"[1L] High Voltage (20)
<br>Flip a coin. If heads, your opponent can't play Trainer cards during his or her next turn.","[LLL] Thunder Flare (30+)
<br>Does 30 damage plus 10 damage times the number of damage counters on Lt. Surge's Jolteon, then flip a coin. If tails, Lt. Surge's Jolteon does 30 damage to itself.",F,1,,,
86860,Lt. Surge's Pikachu,Lt Surges Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/86860_200w.jpg,3,1440,https://cpt.tcgcsv.com/dMJ,2025-10-21T21:44:52.787,1,084/132,Common,Lightning,,21.2,23.95,59.0,20.11,,1st Edition,40,Basic,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",,F,,,,
86860,Lt. Surge's Pikachu,Lt Surges Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/86860_200w.jpg,3,1440,https://cpt.tcgcsv.com/dMJ,2025-10-21T21:44:52.787,1,084/132,Common,Lightning,,4.0,6.95,30.0,7.11,6.95,Unlimited,40,Basic,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",,F,,,,
86861,Lt. Surge's Raichu,Lt Surges Raichu,https://tcgplayer-cdn.tcgplayer.com/product/86861_200w.jpg,3,1440,https://cpt.tcgcsv.com/fMJ,2022-11-19T16:35:54.58,1,011/132,Holo Rare,Lightning,,142.49,5080.0,10001.3,144.82,,1st Edition Holofoil,80,Stage 1,"[LL] Kerzap (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 30 more damage to the Defending Pokémon and discard all Lightning Energy cards attached to Lt. Surge's Raichu. If tails, this attack does 20 damage.","[2LL] Thundertackle (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, Lt. Surge's Raichu does 20 damage to itself.",F,2,,,
