productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extCardType
85577,Frozen City (Team Plasma),Frozen City Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/85577_200w.jpg,3,1382,https://cpt.tcgcsv.com/zfJ,2023-01-10T16:13:58.153,1,100/116,Uncommon,0,Stadium,"Whenever any player attaches an Energy from his or her hand to 1 of his or her Pokemon (excluding Team Plasma Pokemon), put 2 damage counters on that Pokemon.",,,,,0.4,1.04,5.0,1.31,,Normal,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.",Stadium
85577,Frozen City (Team Plasma),Frozen City Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/85577_200w.jpg,3,1382,https://cpt.tcgcsv.com/zfJ,2023-01-10T16:13:58.153,1,100/116,Uncommon,0,Stadium,"Whenever any player attaches an Energy from his or her hand to 1 of his or her Pokemon (excluding Team Plasma Pokemon), put 2 damage counters on that Pokemon.",,,,,1.96,2.15,8.0,2.12,,Reverse Holofoil,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card.",Stadium
85617,Garbodor (119 Secret Rare),Garbodor 119 Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/85617_200w.jpg,3,1382,https://cpt.tcgcsv.com/mgJ,2023-01-10T16:16:48.287,1,119/116,Secret Rare,100,Stage 1,[1PP] Sludge Toss (60),,Px2,,3,,,,,,,"Garbotoxin - If this Pokemon has a Pokemon Tool card attached to it, each Pokemon in play, in each player's hand, and in each player's discard pile has no Abilities (except for Garbotoxin).  (Ability)",Psychic
85626,Garchomp (120 Secret Rare),Garchomp 120 Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/85626_200w.jpg,3,1382,https://cpt.tcgcsv.com/xgJ,2023-01-10T16:16:54.02,1,120/116,Secret Rare,140,Stage 2,[F] Mach Cut (60) Discard a Special Energy attached to the Defending Pokemon.,[FW] Dragonblade (100) Discard the top 2 cards of your deck.,Ox2,,1,313.34,313.34,313.34,491.3,,Holofoil,,Dragon
85694,Ghetsis (Team Plasma),Ghetsis Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/85694_200w.jpg,3,1382,https://cpt.tcgcsv.com/VhJ,2023-01-10T16:14:34.1,1,101/116,Holo Rare,0,Supporter,"Your opponent reveals his or her hand and shuffles all Item cards found there into his or her deck.  Then, draw a number of cards equal to the number of Item cards your opponent shuffled into his or her deck.",,,,,0.99,2.06,5.0,2.24,,Holofoil,You may play only 1 Supporter card per turn (before your attack).,Supporter
85694,Ghetsis (Team Plasma),Ghetsis Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/85694_200w.jpg,3,1382,https://cpt.tcgcsv.com/VhJ,2023-01-10T16:14:34.1,1,101/116,Holo Rare,0,Supporter,"Your opponent reveals his or her hand and shuffles all Item cards found there into his or her deck.  Then, draw a number of cards equal to the number of Item cards your opponent shuffled into his or her deck.",,,,,2.32,4.89,10.0,3.96,,Reverse Holofoil,You may play only 1 Supporter card per turn (before your attack).,Supporter
85695,Ghetsis (Team Plasma) (Full Art),Ghetsis Team Plasma Full Art,https://tcgplayer-cdn.tcgplayer.com/product/85695_200w.jpg,3,1382,https://cpt.tcgcsv.com/WhJ,2023-08-27T15:19:24.443,1,115/116,Ultra Rare,0,Supporter,"Your opponent reveals his or her hand and shuffles all Item cards found there into his or her deck.  Then, draw a number of cards equal to the number of Item cards your opponent shuffled into his or her deck.",,,,,61.08,82.48,129.99,77.37,,Holofoil,You may play only 1 Supporter card per turn (before your attack).,Supporter
85749,Glaceon (Team Plasma),Glaceon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/85749_200w.jpg,3,1382,https://cpt.tcgcsv.com/_jJ,2026-03-09T12:44:13.74,1,23/116,Rare,90,Stage 1,[2W] Icy Wind (60),,Mx2,,2,2.33,4.0,9.99,3.73,,Normal,Freeze Zone - The Retreat Cost of each of your Team Plasma Pokemon in play is 2 less.  (Ability),
85749,Glaceon (Team Plasma),Glaceon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/85749_200w.jpg,3,1382,https://cpt.tcgcsv.com/_jJ,2026-03-09T12:44:13.74,1,23/116,Rare,90,Stage 1,[2W] Icy Wind (60),,Mx2,,2,19.83,22.67,37.41,22.85,,Reverse Holofoil,Freeze Zone - The Retreat Cost of each of your Team Plasma Pokemon in play is 2 less.  (Ability),
85915,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85915_200w.jpg,3,1382,https://cpt.tcgcsv.com/knJ,2025-02-05T21:12:08.227,1,45/116,Common,70,Basic,"[P] Lure Poison - Flip a coin.  If heads, switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.  The new Defending Pokemon is now Poisoned.",[2P] Sludge Toss (30),Px2,,2,0.05,0.25,5.0,0.27,,Normal,,
85915,Grimer,Grimer,https://tcgplayer-cdn.tcgplayer.com/product/85915_200w.jpg,3,1382,https://cpt.tcgcsv.com/knJ,2025-02-05T21:12:08.227,1,45/116,Common,70,Basic,"[P] Lure Poison - Flip a coin.  If heads, switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.  The new Defending Pokemon is now Poisoned.",[2P] Sludge Toss (30),Px2,,2,0.3,0.69,3.0,0.66,,Reverse Holofoil,,
85945,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/85945_200w.jpg,3,1382,https://cpt.tcgcsv.com/WnJ,2023-01-10T15:52:56.92,1,7/116,Uncommon,80,Stage 1,[1] Pound (20),[1G] Cut (30),Rx2,W-20,1,0.19,0.48,2.99,0.48,,Normal,,
85945,Grovyle,Grovyle,https://tcgplayer-cdn.tcgplayer.com/product/85945_200w.jpg,3,1382,https://cpt.tcgcsv.com/WnJ,2023-01-10T15:52:56.92,1,7/116,Uncommon,80,Stage 1,[1] Pound (20),[1G] Cut (30),Rx2,W-20,1,0.29,1.66,6.0,1.58,,Reverse Holofoil,,
86017,Hariyama,Hariyama,https://tcgplayer-cdn.tcgplayer.com/product/86017_200w.jpg,3,1382,https://cpt.tcgcsv.com/mqJ,2025-12-04T05:37:59.9,1,63/116,Rare,120,Stage 1,"[1F] Fake Out (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[1FF] Pivot Throw (90) During your opponent's next turn, any damage done to this Pokemon by attacks is increased by 20 (after applying Weakness and Resistance).",Px2,,3,0.3,0.59,1.5,0.66,0.97,Normal,,
86017,Hariyama,Hariyama,https://tcgplayer-cdn.tcgplayer.com/product/86017_200w.jpg,3,1382,https://cpt.tcgcsv.com/mqJ,2025-12-04T05:37:59.9,1,63/116,Rare,120,Stage 1,"[1F] Fake Out (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[1FF] Pivot Throw (90) During your opponent's next turn, any damage done to this Pokemon by attacks is increased by 20 (after applying Weakness and Resistance).",Px2,,3,0.77,0.89,3.0,1.47,,Reverse Holofoil,,
86052,Heatran EX (Team Plasma),Heatran EX Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86052_200w.jpg,3,1382,https://cpt.tcgcsv.com/3rJ,2023-01-10T15:53:52.117,1,13/116,Ultra Rare,180,Basic,"[2R] Heat Boiler (60+) If this Pokemon is affected by a Special Condition, this attack does 60 more damage.","[2RR] Dynamite Press (80+) If this Pokemon has any Plasma Energy attached to it, this attack does 10 more damage for each damage counter on the Defending Pokemon.",Wx2,,3,6.03,9.99,30.13,18.41,,Holofoil,,
86053,Heatran EX (Team Plasma) (Full Art),Heatran EX Team Plasma Full Art,https://tcgplayer-cdn.tcgplayer.com/product/86053_200w.jpg,3,1382,https://cpt.tcgcsv.com/5rJ,2023-01-10T16:15:26.44,1,109/116,Ultra Rare,180,Basic,"[2R] Heat Boiler (60+) If this Pokemon is affected by a Special Condition, this attack does 60 more damage.","[2RR] Dynamite Press (80+) If this Pokemon has any Plasma Energy attached to it, this attack does 10 more damage for each damage counter on the Defending Pokemon.",Wx2,,3,95.0,119.95,199.99,110.36,,Holofoil,,Fire
86175,Hoothoot,Hoothoot,https://tcgplayer-cdn.tcgplayer.com/product/86175_200w.jpg,3,1382,https://cpt.tcgcsv.com/wtJ,2025-12-04T04:04:19.3,1,91/116,Common,60,Basic,[1] Dual Draw - Each player draws 2 cards.,,Lx2,F-20,1,0.1,0.25,5.0,0.28,0.15,Normal,,
86175,Hoothoot,Hoothoot,https://tcgplayer-cdn.tcgplayer.com/product/86175_200w.jpg,3,1382,https://cpt.tcgcsv.com/wtJ,2025-12-04T04:04:19.3,1,91/116,Common,60,Basic,[1] Dual Draw - Each player draws 2 cards.,,Lx2,F-20,1,0.24,0.78,3.0,0.78,,Reverse Holofoil,,
86193,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/86193_200w.jpg,3,1382,https://cpt.tcgcsv.com/TtJ,2025-12-04T04:05:20.143,1,18/116,Common,60,Basic,[W] Fin Smack (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,Lx2,,1,0.1,0.26,1.49,0.26,0.23,Normal,,
86193,Horsea,Horsea,https://tcgplayer-cdn.tcgplayer.com/product/86193_200w.jpg,3,1382,https://cpt.tcgcsv.com/TtJ,2025-12-04T04:05:20.143,1,18/116,Common,60,Basic,[W] Fin Smack (10x) Flip 2 coins.  This attack does 10 damage times the number of heads.,,Lx2,,1,0.55,0.82,3.0,0.94,,Reverse Holofoil,,
86244,Hydreigon (Team Plasma),Hydreigon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86244_200w.jpg,3,1382,https://cpt.tcgcsv.com/VvJ,2023-01-10T16:10:33.33,1,78/116,Holo Rare,150,Stage 2,[2D] Tractorbeam - Switch 1 of your opponent's benched Pokemon with the Defending Pokemon.  This attack does 40 damage to the new Defending Pokemon.,"[3D] Obsidian Fang (80) Before doing damage, discard all Pokemon Tools attached to the Defending Pokemon.",Fx2,P-20,3,2.5,4.5,14.99,5.35,,Holofoil,,
86244,Hydreigon (Team Plasma),Hydreigon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86244_200w.jpg,3,1382,https://cpt.tcgcsv.com/VvJ,2023-01-10T16:10:33.33,1,78/116,Holo Rare,150,Stage 2,[2D] Tractorbeam - Switch 1 of your opponent's benched Pokemon with the Defending Pokemon.  This attack does 40 damage to the new Defending Pokemon.,"[3D] Obsidian Fang (80) Before doing damage, discard all Pokemon Tools attached to the Defending Pokemon.",Fx2,P-20,3,3.75,9.8,16.35,9.98,,Reverse Holofoil,,
86350,Jolteon (Team Plasma),Jolteon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86350_200w.jpg,3,1382,https://cpt.tcgcsv.com/0zJ,2025-11-21T15:27:16.437,1,34/116,Uncommon,90,Stage 1,[1] Pin Missile (20x) Flip 4 coins.  This attack does 20 damage times the number of heads.,"[1L] Electri-Defuse (40) If the Defending Pokemon is a Pokemon-EX, that Pokemon can't attack during your opponent's next turn.",Fx2,,1,1.69,2.83,6.0,3.85,,Normal,,
86350,Jolteon (Team Plasma),Jolteon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86350_200w.jpg,3,1382,https://cpt.tcgcsv.com/0zJ,2025-11-21T15:27:16.437,1,34/116,Uncommon,90,Stage 1,[1] Pin Missile (20x) Flip 4 coins.  This attack does 20 damage times the number of heads.,"[1L] Electri-Defuse (40) If the Defending Pokemon is a Pokemon-EX, that Pokemon can't attack during your opponent's next turn.",Fx2,,1,35.0,52.69,58.84,44.06,,Reverse Holofoil,,
86416,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/86416_200w.jpg,3,1382,https://cpt.tcgcsv.com/lBJ,2025-02-05T21:12:08.367,1,2/116,Uncommon,80,Stage 1,"[G] Hide - Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Rx2,,2,0.13,0.26,5.0,0.34,,Normal,,
86416,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/86416_200w.jpg,3,1382,https://cpt.tcgcsv.com/lBJ,2025-02-05T21:12:08.367,1,2/116,Uncommon,80,Stage 1,"[G] Hide - Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Rx2,,2,0.25,0.44,6.04,0.54,,Reverse Holofoil,,
86432,Kecleon,Kecleon,https://tcgplayer-cdn.tcgplayer.com/product/86432_200w.jpg,3,1382,https://cpt.tcgcsv.com/GBJ,2023-01-10T16:13:17.313,1,94/116,Rare,70,Basic,"[1] Imittack - Choose 1 of the Defending Pokemon's attacks.  If this Pokemon has the necessary Energy to use that attack, use it as this attack.",,Fx2,,1,0.7,1.2,4.0,1.17,,Normal,"Color Change - As long as this Pokemon is your Active Pokemon, this Pokemon is the same type as your opponent's Active Pokemon.  (Ability)",
86432,Kecleon,Kecleon,https://tcgplayer-cdn.tcgplayer.com/product/86432_200w.jpg,3,1382,https://cpt.tcgcsv.com/GBJ,2023-01-10T16:13:17.313,1,94/116,Rare,70,Basic,"[1] Imittack - Choose 1 of the Defending Pokemon's attacks.  If this Pokemon has the necessary Energy to use that attack, use it as this attack.",,Fx2,,1,1.29,2.71,4.0,2.95,,Reverse Holofoil,"Color Change - As long as this Pokemon is your Active Pokemon, this Pokemon is the same type as your opponent's Active Pokemon.  (Ability)",
86449,Kingdra,Kingdra,https://tcgplayer-cdn.tcgplayer.com/product/86449_200w.jpg,3,1382,https://cpt.tcgcsv.com/_BJ,2025-11-12T15:21:11.933,1,84/116,Holo Rare,140,Stage 2,"[1] Dragon Vortex (20x) Does 20 damage times the number of W Energy cards and L Energy cards in your discard pile.  Then, shuffle all of those back into your deck.",[W] Tri Bullet - This attack does 30 damage to 3 of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Ox2,,1,1.49,2.03,96.95,2.05,5.99,Holofoil,,
86449,Kingdra,Kingdra,https://tcgplayer-cdn.tcgplayer.com/product/86449_200w.jpg,3,1382,https://cpt.tcgcsv.com/_BJ,2025-11-12T15:21:11.933,1,84/116,Holo Rare,140,Stage 2,"[1] Dragon Vortex (20x) Does 20 damage times the number of W Energy cards and L Energy cards in your discard pile.  Then, shuffle all of those back into your deck.",[W] Tri Bullet - This attack does 30 damage to 3 of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Ox2,,1,3.45,4.94,10.0,5.47,,Reverse Holofoil,,
86539,Krokorok,Krokorok,https://tcgplayer-cdn.tcgplayer.com/product/86539_200w.jpg,3,1382,https://cpt.tcgcsv.com/PDJ,2023-01-10T16:09:15.48,1,69/116,Uncommon,90,Stage 1,[D] Bite (20),[2D] Corkscrew Punch (50),Fx2,P-20,2,0.14,0.29,5.0,0.3,,Normal,,
86539,Krokorok,Krokorok,https://tcgplayer-cdn.tcgplayer.com/product/86539_200w.jpg,3,1382,https://cpt.tcgcsv.com/PDJ,2023-01-10T16:09:15.48,1,69/116,Uncommon,90,Stage 1,[D] Bite (20),[2D] Corkscrew Punch (50),Fx2,P-20,2,0.28,0.55,2.0,0.5,,Reverse Holofoil,,
86546,Krookodile (Team Plasma),Krookodile Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86546_200w.jpg,3,1382,https://cpt.tcgcsv.com/XDJ,2023-01-10T16:09:23.977,1,70/116,Rare,140,Stage 2,[D] Piston Headbutt (30) Move an Energy attached to the Defending Pokemon to 1 of your opponent's Benched Pokemon.,[2D] Hammer In (80),Fx2,P-20,3,1.04,2.9,7.0,2.76,,Normal,,
86546,Krookodile (Team Plasma),Krookodile Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86546_200w.jpg,3,1382,https://cpt.tcgcsv.com/XDJ,2023-01-10T16:09:23.977,1,70/116,Rare,140,Stage 2,[D] Piston Headbutt (30) Move an Energy attached to the Defending Pokemon to 1 of your opponent's Benched Pokemon.,[2D] Hammer In (80),Fx2,P-20,3,2.89,6.14,10.0,5.68,,Reverse Holofoil,,
86565,Kyurem (Team Plasma),Kyurem Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86565_200w.jpg,3,1382,https://cpt.tcgcsv.com/kFJ,2023-01-10T15:58:49.233,1,31/116,Holo Rare,130,Basic,[1W] Frost Spear (30) Does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1WW] Blizzard Burn (120) This Pokemon can't attack during your next turn.,Mx2,,3,3.0,5.0,6.29,5.76,,Holofoil,,
86565,Kyurem (Team Plasma),Kyurem Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86565_200w.jpg,3,1382,https://cpt.tcgcsv.com/kFJ,2023-01-10T15:58:49.233,1,31/116,Holo Rare,130,Basic,[1W] Frost Spear (30) Does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[1WW] Blizzard Burn (120) This Pokemon can't attack during your next turn.,Mx2,,3,8.0,10.67,11.2,10.58,,Reverse Holofoil,,
86590,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/86590_200w.jpg,3,1382,https://cpt.tcgcsv.com/QFJ,2023-01-10T15:54:24.47,1,15/116,Uncommon,80,Stage 1,[2] Live Coal (20),[2R] Searing Flame (40) The Defending Pokemon is now Burned.,Wx2,,1,0.15,0.27,1.5,0.26,,Normal,,
86590,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/86590_200w.jpg,3,1382,https://cpt.tcgcsv.com/QFJ,2023-01-10T15:54:24.47,1,15/116,Uncommon,80,Stage 1,[2] Live Coal (20),[2R] Searing Flame (40) The Defending Pokemon is now Burned.,Wx2,,1,0.25,0.53,2.0,0.71,,Reverse Holofoil,,
86612,Lanturn,Lanturn,https://tcgplayer-cdn.tcgplayer.com/product/86612_200w.jpg,3,1382,https://cpt.tcgcsv.com/gGJ,2023-01-10T15:59:39.477,1,36/116,Uncommon,90,Stage 1,"[L] Special Tackle (30+) If this Pokemon has any Special Energy attached to it, this attack does 30 more damage.",[2L] Extreme Current (90) Discard an Energy attached to this Pokemon.,Fx2,,2,0.09,0.25,5.0,0.24,,Normal,,
86612,Lanturn,Lanturn,https://tcgplayer-cdn.tcgplayer.com/product/86612_200w.jpg,3,1382,https://cpt.tcgcsv.com/gGJ,2023-01-10T15:59:39.477,1,36/116,Uncommon,90,Stage 1,"[L] Special Tackle (30+) If this Pokemon has any Special Energy attached to it, this attack does 30 more damage.",[2L] Extreme Current (90) Discard an Energy attached to this Pokemon.,Fx2,,2,0.32,0.61,3.49,0.7,,Reverse Holofoil,,
86660,Latias EX,Latias EX,https://tcgplayer-cdn.tcgplayer.com/product/86660_200w.jpg,3,1382,https://cpt.tcgcsv.com/dHJ,2023-01-10T16:12:04.177,1,85/116,Ultra Rare,160,Basic,"[1RP] Barrier Break (70) This attack's damage isn't affected by Weakness, Resistance, or any other effects on the Defending Pokemon.",,Ox2,,1,19.11,38.8,45.24,39.85,,Holofoil,"Bright Down - Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Pokemon with Abilities.  (Ability)",
86662,Latias EX (112 Full Art),Latias EX 112 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/86662_200w.jpg,3,1382,https://cpt.tcgcsv.com/gHJ,2023-01-10T16:15:55.07,1,112/116,Ultra Rare,160,Basic,"[1RP] Barrier Break (70) This attack's damage isn't affected by Weakness, Resistance, or any other effects on the Defending Pokemon.",,Ox2,,1,230.0,347.85,381.78,375.5,170.0,Holofoil,"Bright Down - Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Pokemon with Abilities.  (Ability)",Dragon
86674,Latios EX,Latios EX,https://tcgplayer-cdn.tcgplayer.com/product/86674_200w.jpg,3,1382,https://cpt.tcgcsv.com/vHJ,2023-01-10T16:12:12.79,1,86/116,Ultra Rare,170,Basic,[1P] Mach Flight (40) The Defending Pokemon can't retreat during your opponent's next turn.,[1PW] Luster Purge (150) Discard all Energy attached to this Pokemon.,Ox2,,2,11.7,21.44,100.0,20.77,,Holofoil,,
86676,Latios EX (113 Full Art),Latios EX 113 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/86676_200w.jpg,3,1382,https://cpt.tcgcsv.com/xHJ,2023-01-10T16:16:00.9,1,113/116,Ultra Rare,170,Basic,[1P] Mach Flight (40) The Defending Pokemon can't retreat during your opponent's next turn.,[1PW] Luster Purge (150) Discard all Energy attached to this Pokemon.,Ox2,,2,179.99,225.13,599.99,223.38,,Holofoil,,Dragon
86683,Leafeon (Team Plasma),Leafeon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86683_200w.jpg,3,1382,https://cpt.tcgcsv.com/HHJ,2023-10-09T17:44:58.053,1,11/116,Rare,100,Stage 1,[1] Energy Crush (20x) Does 20 damage times the amount of Energy attached to all of your opponent's Pokemon.,"[2G] Leaf Blade (60+) Flip a coin.  If heads, this attack does 20 more damage.",Rx2,W-20,2,6.5,8.72,16.49,8.56,,Normal,,
86683,Leafeon (Team Plasma),Leafeon Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/86683_200w.jpg,3,1382,https://cpt.tcgcsv.com/HHJ,2023-10-09T17:44:58.053,1,11/116,Rare,100,Stage 1,[1] Energy Crush (20x) Does 20 damage times the amount of Energy attached to all of your opponent's Pokemon.,"[2G] Leaf Blade (60+) Flip a coin.  If heads, this attack does 20 more damage.",Rx2,W-20,2,29.98,37.74,58.22,33.73,,Reverse Holofoil,,
86729,Life Dew,Life Dew,https://tcgplayer-cdn.tcgplayer.com/product/86729_200w.jpg,3,1382,https://cpt.tcgcsv.com/CJJ,2023-01-10T16:15:13.987,1,107/116,Rare Ace,0,Tool,"If the Pokemon this card is attached to is Knocked Out, your opponent takes 1 fewer Prize card.",,,,,3.93,5.78,22.2,4.71,5.67,Holofoil,Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.,Item
86813,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/86813_200w.jpg,3,1382,https://cpt.tcgcsv.com/hLJ,2023-01-10T15:54:17.333,1,14/116,Common,60,Basic,"[R] Singe - Flip a coin.  If heads, the Defending Pokemon is now Burned.",[1R] Live Coal (20),Wx2,,1,0.04,0.25,5.0,0.22,0.25,Normal,,
86813,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/86813_200w.jpg,3,1382,https://cpt.tcgcsv.com/hLJ,2023-01-10T15:54:17.333,1,14/116,Common,60,Basic,"[R] Singe - Flip a coin.  If heads, the Defending Pokemon is now Burned.",[1R] Live Coal (20),Wx2,,1,0.49,0.99,2.0,1.01,,Reverse Holofoil,,
87135,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/87135_200w.jpg,3,1382,https://cpt.tcgcsv.com/KSJ,2025-12-04T04:06:06.187,1,62/116,Common,80,Basic,[1F] Continuous Slap (20x) Flip a coin until you get tails.  This attack does 20 damage times the number of heads.,[1FF] Hammer In (60),Px2,,3,0.05,0.25,19.5,0.24,0.1,Normal,,
87135,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/87135_200w.jpg,3,1382,https://cpt.tcgcsv.com/KSJ,2025-12-04T04:06:06.187,1,62/116,Common,80,Basic,[1F] Continuous Slap (20x) Flip a coin until you get tails.  This attack does 20 damage times the number of heads.,[1FF] Hammer In (60),Px2,,3,0.2,0.55,2.0,0.66,0.99,Reverse Holofoil,,
87177,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87177_200w.jpg,3,1382,https://cpt.tcgcsv.com/zTJ,2025-05-10T15:46:50.4,1,59/116,Common,50,Basic,[F] Scratch (20),,Px2,,1,0.09,0.25,1.46,0.27,0.25,Normal,,
87177,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/87177_200w.jpg,3,1382,https://cpt.tcgcsv.com/zTJ,2025-05-10T15:46:50.4,1,59/116,Common,50,Basic,[F] Scratch (20),,Px2,,1,0.5,0.58,2.46,1.2,,Reverse Holofoil,,
87265,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87265_200w.jpg,3,1382,https://cpt.tcgcsv.com/kWJ,2023-01-10T16:10:48.98,1,80/116,Uncommon,70,Basic,"[M] Astonish - Flip a coin.  If heads, choose a random card from your opponent's hand.  Your opponent reveals that card and shuffles it into his or her deck.",[2M] Big Ol' Bite (30) Heal 30 damage from this Pokemon.  The Defending Pokemon can't retreat during your opponent's next turn.,Rx2,P-20,1,0.07,0.34,5.0,0.34,,Normal,,
87265,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87265_200w.jpg,3,1382,https://cpt.tcgcsv.com/kWJ,2023-01-10T16:10:48.98,1,80/116,Uncommon,70,Basic,"[M] Astonish - Flip a coin.  If heads, choose a random card from your opponent's hand.  Your opponent reveals that card and shuffles it into his or her deck.",[2M] Big Ol' Bite (30) Heal 30 damage from this Pokemon.  The Defending Pokemon can't retreat during your opponent's next turn.,Rx2,P-20,1,3.19,4.7,16.74,3.71,,Reverse Holofoil,,
87267,Max Potion (121 Secret Rare),Max Potion 121 Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/87267_200w.jpg,3,1382,https://cpt.tcgcsv.com/mWJ,2023-01-10T16:17:00.563,1,121/116,Secret Rare,0,Item,"Heal all damage from 1 of your Pokemon.  Then, discard all Energy attached to that Pokemon.",,,,,32.0,36.0,42.86,38.98,,Holofoil,You may play as many Item cards as you like during your turn (before your attack).,Item
87343,Metagross (Team Plasma),Metagross Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/87343_200w.jpg,3,1382,https://cpt.tcgcsv.com/TXJ,2023-01-10T16:02:52.28,1,52/116,Holo Rare,140,Stage 2,[3P] Mind Bend (60) The Defending Pokemon is now Confused.,,Px2,,2,3.38,6.82,15.0,7.19,,Holofoil,"Plasma Search - Once during your turn (before your attack), you may search your deck for a Team Plasma card, reveal it, and put it into your hand.  Shuffle your deck afterward.  You may not use an Ability with the same name during your turn.  (Ability)",
87343,Metagross (Team Plasma),Metagross Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/87343_200w.jpg,3,1382,https://cpt.tcgcsv.com/TXJ,2023-01-10T16:02:52.28,1,52/116,Holo Rare,140,Stage 2,[3P] Mind Bend (60) The Defending Pokemon is now Confused.,,Px2,,2,5.25,9.52,25.0,9.43,,Reverse Holofoil,"Plasma Search - Once during your turn (before your attack), you may search your deck for a Team Plasma card, reveal it, and put it into your hand.  Shuffle your deck afterward.  You may not use an Ability with the same name during your turn.  (Ability)",
87383,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87383_200w.jpg,3,1382,https://cpt.tcgcsv.com/HZJ,2023-01-10T16:02:43.807,1,51/116,Uncommon,90,Stage 1,"[P] Psy Bolt (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2P] Psypunch (50),Px2,,2,0.05,0.25,5.0,0.25,,Normal,,
87383,Metang,Metang,https://tcgplayer-cdn.tcgplayer.com/product/87383_200w.jpg,3,1382,https://cpt.tcgcsv.com/HZJ,2023-01-10T16:02:43.807,1,51/116,Uncommon,90,Stage 1,"[P] Psy Bolt (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2P] Psypunch (50),Px2,,2,0.25,0.64,2.0,1.02,,Reverse Holofoil,,
