productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
168233,Fairy Energy (10),Fairy Energy 10,https://tcgplayer-cdn.tcgplayer.com/product/168233_200w.jpg,3,2208,https://cpt.tcgcsv.com/Hjm2,2023-01-06T19:14:24.447,1,,,,,,,,,,Common,Basic Energy,,,,,,,
168234,Fairy Energy (12),Fairy Energy 12,https://tcgplayer-cdn.tcgplayer.com/product/168234_200w.jpg,3,2208,https://cpt.tcgcsv.com/Jjm2,2023-01-06T19:24:31.88,1,,,,,,,,,,Common,Basic Energy,,,,,,,
168235,Fairy Energy (20),Fairy Energy 20,https://tcgplayer-cdn.tcgplayer.com/product/168235_200w.jpg,3,2208,https://cpt.tcgcsv.com/Kjm2,2023-01-06T21:36:20.207,1,,,0.2,0.24,0.5,0.23,,Normal,,Common,Basic Energy,,,,,,,
168236,Fairy Energy (24),Fairy Energy 24,https://tcgplayer-cdn.tcgplayer.com/product/168236_200w.jpg,3,2208,https://cpt.tcgcsv.com/Ljm2,2023-01-06T20:53:36.473,1,,,,,,,,,,Common,Basic Energy,,,,,,,
168237,Fairy Energy (28),Fairy Energy 28,https://tcgplayer-cdn.tcgplayer.com/product/168237_200w.jpg,3,2208,https://cpt.tcgcsv.com/Mjm2,2023-01-06T21:37:31.22,1,,,,,,,,,,Common,Basic Energy,,,,,,,
168238,Bunnelby (4),Bunnelby 4,https://tcgplayer-cdn.tcgplayer.com/product/168238_200w.jpg,3,2208,https://cpt.tcgcsv.com/Njm2,2023-01-06T21:20:12.827,1,,,0.05,0.2,1.49,0.2,,Normal,87/111,Common,Colorless,70,Basic,[2] Mud Shot (30),,Fx2,,2
168239,Gloom (6),Gloom 6,https://tcgplayer-cdn.tcgplayer.com/product/168239_200w.jpg,3,2208,https://cpt.tcgcsv.com/Pjm2,2023-01-06T21:23:04.323,1,,,0.15,0.18,0.39,0.17,,Normal,5/147,Uncommon,Grass,80,Stage 1,"[G] Stinky Scent
<br>Your opponent's Active Pokémon is now Confused.",[1G] Razor Leaf (30),Rx2,,2
168240,Oddish (11),Oddish 11,https://tcgplayer-cdn.tcgplayer.com/product/168240_200w.jpg,3,2208,https://cpt.tcgcsv.com/Qjm2,2023-01-06T19:21:18.83,1,,,0.45,0.5,4.0,0.49,,Normal,4/147,Common,Grass,50,Basic,"[G] Poison Powder
<br>Your opponent's Active Pokémon is now Poisoned.",,Rx2,,1
168241,Skiddo (13),Skiddo 13,https://tcgplayer-cdn.tcgplayer.com/product/168241_200w.jpg,3,2208,https://cpt.tcgcsv.com/Rjm2,2023-01-06T19:35:15.51,1,,,0.1,0.2,4.0,0.19,,Normal,10/111,Common,Grass,70,Basic,[2] Seed Bomb (20),,Rx2,,1
168242,Alolan Vulpix (14),Alolan Vulpix 14,https://tcgplayer-cdn.tcgplayer.com/product/168242_200w.jpg,3,2208,https://cpt.tcgcsv.com/Sjm2,2023-01-06T19:45:07.037,1,,,2.0,2.03,2.23,2.0,,Normal,21/145,Common,Water,60,Basic,"[0] Beacon
<br>Search your deck for up to 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",[2] Icy Snow (20),Mx2,,1
168243,Potion (15),Potion 15,https://tcgplayer-cdn.tcgplayer.com/product/168243_200w.jpg,3,2208,https://cpt.tcgcsv.com/Tjm2,2023-01-06T19:45:57.58,1,"Heal 30 damage from 1 of your Pokémon.
<br>
You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",,0.02,0.25,2.28,0.22,,Normal,127/149,Uncommon,Item,,,,,,,
168244,Patrat (16),Patrat 16,https://tcgplayer-cdn.tcgplayer.com/product/168244_200w.jpg,3,2208,https://cpt.tcgcsv.com/Vjm2,2023-01-06T20:16:32.82,1,,,0.05,0.24,0.47,0.24,,Normal,107/145,Common,Colorless,60,Basic,"[1] Glance
<br>Look at the top card of your opponent's deck.",[2] Tackle (20),Fx2,,1
168246,Alolan Ninetales (17),Alolan Ninetales 17,https://tcgplayer-cdn.tcgplayer.com/product/168246_200w.jpg,3,2208,https://cpt.tcgcsv.com/Xjm2,2023-01-06T20:37:26.177,1,,,2.88,3.78,4.67,2.4,,Normal,SM128,Promo,Fairy,110,Stage 1,[2] Smash Kick (30),"[1YY] Spiral Drain (80)
<br>Heal 30 damage from this Pokémon.",Mx2,D-20,1
168247,Alolan Ninetales (30),Alolan Ninetales 30,https://tcgplayer-cdn.tcgplayer.com/product/168247_200w.jpg,3,2208,https://cpt.tcgcsv.com/Zjm2,2023-01-06T21:18:21.26,1,,,2.46,3.11,7.0,3.57,,Holofoil,SM128,Promo,Fairy,110,Stage 1,[2] Smash Kick (30),"[1YY] Spiral Drain (80)
<br>Heal 30 damage from this Pokémon.",Mx2,D-20,1
168248,Diggersby (18),Diggersby 18,https://tcgplayer-cdn.tcgplayer.com/product/168248_200w.jpg,3,2208,https://cpt.tcgcsv.com/-jm2,2023-01-06T20:41:02.473,1,,,0.1,0.24,1.49,0.23,,Normal,88/111,Uncommon,Colorless,130,Stage 1,"[3] Dig (60)
<br>Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokémon during your opponent's next turn.","[4] Hammer Arm (90)
<br>Discard the top card of your opponent's deck.",Fx2,,3
168249,Jigglypuff (22),Jigglypuff 22,https://tcgplayer-cdn.tcgplayer.com/product/168249_200w.jpg,3,2208,https://cpt.tcgcsv.com/_jm2,2023-01-06T21:32:26.64,1,,,2.81,3.57,4.99,2.81,,Normal,21/111,Common,Fairy,60,Basic,[1] Rollout (10),"[1Y] Double Slap (20x)
<br>Flip 2 coins. This attack does 20 damage for each heads.",Mx2,D-20,1
168250,Eevee (26),Eevee 26,https://tcgplayer-cdn.tcgplayer.com/product/168250_200w.jpg,3,2208,https://cpt.tcgcsv.com/0km2,2023-01-06T21:05:58.303,1,,,3.5,4.01,4.99,4.05,,Normal,104/156,Common,Colorless,60,Basic,[1] Gnaw (20),,Fx2,,1
168251,Alolan Vulpix (29),Alolan Vulpix 29,https://tcgplayer-cdn.tcgplayer.com/product/168251_200w.jpg,3,2208,https://cpt.tcgcsv.com/2km2,2023-01-06T21:14:39.467,1,,,2.95,3.65,4.66,3.39,,Normal,21/145,Common,Water,60,Basic,"[0] Beacon 
<br>Search your deck for up to 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",[2] Icy Snow (20),Mx2,,1
253837,Sun & Moon Trainer Kit: Alolan Sandslash & Alolan Ninetales Display,Sun and Moon Trainer Kit Alolan Sandslash and Alolan Ninetales Display,https://tcgplayer-cdn.tcgplayer.com/product/253837_200w.jpg,3,2208,https://cpt.tcgcsv.com/Mx23,2021-11-05T20:27:37.603,1,"Each display contains 8 trainer kits.
<br>
<br>Each kit comes with two pre-constructed decks ready to play, each with their own special foil card and a guided game play booklet to help new players get going right away. One deck features the Alolan Sandslash while the other offers up the Alolan Ninetales. The decks are designed so they can be played against each other, or combined into a full 60-card deck.
<br>
<br>The kit also includes a two-player game mat with tips and rules on the back, damage counters and special condition markers, a game coin, an illustrated deck box, and a code for the online game.",0820650813825,220.0,220.0,220.0,,,Normal,,,,,,,,,,
