productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC
616953,"Enhanced 2-Pack Blister Pack [Armarouge, Revavroom & Houndstone]",Enhanced 2 Pack Blister Pack Armarouge Revavroom and Houndstone,https://tcgplayer-cdn.tcgplayer.com/product/616953_200w.jpg,3,2374,https://cpt.tcgcsv.com/5PX6,2025-02-04T21:26:18.237,1,,,,,,"Give Your Collection a Boost!
<br>
Expand your collection with three foil Pokémon TCG cards featuring Armarouge, Revavroom, and Houndstone—plus a metallic coin, two Pokémon TCG booster packs, and a code card for Pokémon TCG Live!
<br>
Includes three foil cards, two booster packs, and one coin
<br>
Each booster pack contains 10 cards and either 1 Basic Energy or 1 VSTAR marker. Cards vary by pack.",,,,,,33.99,44.5,55.0,22.52,,Normal,290-85255
616954,"Code Card - Enhanced 2-Pack Blister Pack [Armarouge, Revavroom & Houndstone]",Code Card Enhanced 2 Pack Blister Pack Armarouge Revavroom and Houndstone,https://tcgplayer-cdn.tcgplayer.com/product/616954_200w.jpg,3,2374,https://cpt.tcgcsv.com/6PX6,2025-02-05T13:09:45.107,1,,Code Card,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,0.05,0.13,0.25,0.13,,Normal,
616998,Riolu (Cracked Ice Holo),Riolu Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/616998_200w.jpg,3,2374,https://cpt.tcgcsv.com/-PX6,2025-02-05T16:20:15.66,1,016/017,Common,Fighting,50,Basic,"<strong>Poké-BODY — Inner Focus</strong>
<br>
Riolu can't be Paralyzed.","[F] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 more damage.",,P+10,,1,19.49,19.94,22.5,16.43,,Holofoil,
617017,Kingdra (Cosmos Holo),Kingdra Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/617017_200w.jpg,3,2374,https://cpt.tcgcsv.com/mQX6,2025-02-05T16:23:42.3,1,032/182,Rare,Water,150,Stage 2,,"[W] Whirltide
<br>Reveal the top 6 cards of your deck. This attack does 60 damage to 1 of your opponent’s Pokémon for each Energy card you find there. Then, discard those Energy cards and shuffle the other cards back into your deck. (Don’t apply Weakness and Resistance for Benched Pokémon.)",[1W] Hydro Splash (120),Lx2,None,1,2.98,8.49,50.0,6.46,,Holofoil,
617566,Sableye (Cosmos Holo),Sableye Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/617566_200w.jpg,3,2374,https://cpt.tcgcsv.com/l2Z6,2025-02-07T17:17:25.647,1,136/193,Rare,Dark,70,Basic,,"[1] Night Eyes
<br>Your opponent's Active Pokémon is now Asleep.","[D] Unseen Claw (20+)
<br>If your opponent's Active Pokémon is affected by a Special Condition, this attack does 70 more damage.",Gx2,None,1,0.2,0.52,6.56,0.53,,Holofoil,
617567,Darkrai (Cosmos Holo),Darkrai Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/617567_200w.jpg,3,2374,https://cpt.tcgcsv.com/m2Z6,2025-02-07T17:17:45.613,1,136/197,Rare,Darkness,130,Basic,,"[D] Dark Slumber (20)
<br>Your opponent’s Active Pokémon is now Asleep.","[1DD] Night Cyclone (120)
<br>Move all Energy from this Pokémon to your Benched Pokémon in any way you like.",Gx2,None,2,0.24,0.5,20.99,0.48,,Holofoil,
617568,Slakoth (Cosmos Holo),Slakoth Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/617568_200w.jpg,3,2374,https://cpt.tcgcsv.com/n2Z6,2025-02-07T17:18:09.26,1,160/193,Common,Colorless,70,Basic,,"[2] Yawn
<br>Your opponent's Active Pokémon is now Asleep.",,Fx2,None,2,0.03,0.3,7.91,0.27,,Holofoil,
617569,Slaking (Cosmos Holo),Slaking Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/617569_200w.jpg,3,2374,https://cpt.tcgcsv.com/p2Z6,2025-02-07T17:18:33.707,1,162/193,Rare,Colorless,180,Stage 2,"<strong>Ability — Stir and Snooze</strong>
<br>If this Pokémon is Asleep, flip 2 coins instead of 1 during Pokémon Checkup. If either of them is tails, this Pokémon is still Asleep.","[3] Slacker's Headstrike (240)
<br>This Pokémon is now Asleep.",,Fx2,None,4,0.05,0.3,5.99,0.26,,Holofoil,
617570,Vigoroth (Cosmos Holo),Vigoroth Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/617570_200w.jpg,3,2374,https://cpt.tcgcsv.com/q2Z6,2025-02-07T17:19:17.33,1,161/193,Uncommon,Colorless,90,Stage 1,,[2] Confront (40),"[3] Sharp Claws (60+)
<br>Flip a coin. If heads, this attack does 60 more damage.",Fx2,None,2,0.01,0.28,7.82,0.25,,Holofoil,
618089,Eevee ex - 075/131 (Prismatic Evolutions Stamp),Eevee ex 075 131 Prismatic Evolutions Stamp,https://tcgplayer-cdn.tcgplayer.com/product/618089_200w.jpg,3,2374,https://cpt.tcgcsv.com/PfZ6,2025-02-11T18:23:49.23,1,075/131,Promo,Colorless,200,Basic,<strong>Ability: Rainbow DNA</strong> This Pokemon can evolve into any Pokemon ex that evolves from Eevee if you play it from your hand onto this Pokemon. <em>(This Pokemon can't evolve during your first turn or the turn you play it.)</em>,[RWL] Coruscating Quartz (200),,Fx2,,1,4.5,7.67,19.97,6.25,,Holofoil,
618090,Flareon ex - 014/131 (Prismatic Evolutions Stamp),Flareon ex 014 131 Prismatic Evolutions Stamp,https://tcgplayer-cdn.tcgplayer.com/product/618090_200w.jpg,3,2374,https://cpt.tcgcsv.com/QfZ6,2026-02-16T23:43:14.35,1,014/131,Promo,Fire,270,Stage 1,,"[RC] Burning Charge (130)<br> Search your deck for up to 2 Basic Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.","[RWL] Carnelian (280)<br> During your next turn, this Pokemon can't attack.",Wx2,,2,4.89,6.46,50.0,6.04,,Holofoil,
618093,Vaporeon ex - 023/131 (Prismatic Evolutions Stamp),Vaporeon ex 023 131 Prismatic Evolutions Stamp,https://tcgplayer-cdn.tcgplayer.com/product/618093_200w.jpg,3,2374,https://cpt.tcgcsv.com/TfZ6,2025-02-11T18:24:06.09,1,023/131,Promo,Water,280,Stage 1,,[WC] Severe Squall<br> This attack does 60 damage to each of your opponent's Pokemon ex. This attack's damage isn't affected by Weakness or Resistance.,"[RWL] Aquamarine (280)<br> During your next turn, this Pokemon can't attack.",Lx2,,2,4.5,6.0,900.0,5.58,,Holofoil,
