productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3
84583,Dark Dragonair - 032/109,Dark Dragonair 032 109,https://tcgplayer-cdn.tcgplayer.com/product/84583_200w.jpg,3,1428,https://cpt.tcgcsv.com/HRH,2024-04-11T17:52:39.657,1,32/109,Uncommon,Darkness,80,Stage 1,,"[1W] Double Tackle 
<br>Does 20 damage to each Defending Pokemon.",C,FG,1,62.0,63.36,63.36,110.68,,Reverse Holofoil,"[2L] Crushing Blow (40) 
<br>Flip a coin.  If heads, discard an Energy attached to the Defending Pokemon.",
84587,Dark Dragonite,Dark Dragonite,https://tcgplayer-cdn.tcgplayer.com/product/84587_200w.jpg,3,1428,https://cpt.tcgcsv.com/MRH,2024-04-11T17:52:40.63,1,15/109,Rare,Darkness,120,Stage 2,"<b>Poke-POWER</b> Dark Trance<br>
<br>As often as you like during your turn<em> (before your attack)</em>, you may move a D Energy card attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Dark Dragonite is affected by a Special Condition.","[LW] Double Wing Attack 
<br>Does 30 damage to each Defending Pokemon.",C,FG,2,78.81,96.59,169.99,78.86,,Normal,[3] Claw Swipe (50),
84591,Dark Electrode,Dark Electrode,https://tcgplayer-cdn.tcgplayer.com/product/84591_200w.jpg,3,1428,https://cpt.tcgcsv.com/RRH,2024-04-11T17:52:40.753,1,4/109,Holo Rare,Darkness Lightning,70,Stage 1,"<b>Poke-POWER</b> Darkness Navigation<br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Electrode has no Energy attached to it, you may search your deck for a Darkness or Dark Metal Energy and attach it to Dark Electrode.  Shuffle your deck afterward.  This power can't be used if Dark Electrode is affected by a Special Condition.","[L] Energy Bomb (30) 
<br>You may move all Energy cards attached to Dark Electrode to your Benched Pokemon in any way you like.",F,None,1,38.5,38.5,38.5,35.0,,Normal,,
84591,Dark Electrode,Dark Electrode,https://tcgplayer-cdn.tcgplayer.com/product/84591_200w.jpg,3,1428,https://cpt.tcgcsv.com/RRH,2024-04-11T17:52:40.753,1,4/109,Holo Rare,Darkness Lightning,70,Stage 1,"<b>Poke-POWER</b> Darkness Navigation<br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Electrode has no Energy attached to it, you may search your deck for a Darkness or Dark Metal Energy and attach it to Dark Electrode.  Shuffle your deck afterward.  This power can't be used if Dark Electrode is affected by a Special Condition.","[L] Energy Bomb (30) 
<br>You may move all Energy cards attached to Dark Electrode to your Benched Pokemon in any way you like.",F,None,1,27.65,80.0,90.0,26.71,,Holofoil,,
84591,Dark Electrode,Dark Electrode,https://tcgplayer-cdn.tcgplayer.com/product/84591_200w.jpg,3,1428,https://cpt.tcgcsv.com/RRH,2024-04-11T17:52:40.753,1,4/109,Holo Rare,Darkness Lightning,70,Stage 1,"<b>Poke-POWER</b> Darkness Navigation<br>
<br>Once during your turn <em>(before your attack)</em>, if Dark Electrode has no Energy attached to it, you may search your deck for a Darkness or Dark Metal Energy and attach it to Dark Electrode.  Shuffle your deck afterward.  This power can't be used if Dark Electrode is affected by a Special Condition.","[L] Energy Bomb (30) 
<br>You may move all Energy cards attached to Dark Electrode to your Benched Pokemon in any way you like.",F,None,1,119.95,1000.0,4321.0,38.89,,Reverse Holofoil,,
84596,Dark Flaaffy,Dark Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/84596_200w.jpg,3,1428,https://cpt.tcgcsv.com/XRH,2025-12-02T02:50:46.777,1,33/109,Uncommon,Darkness Lightning,80,Stage 1,,"[1] Thunder Slash (10) 
<br>If the Defending Pokemon is a Basic Pokemon, the Defending Pokemon is now Paralyzed.  Dark Flaaffy can't use Thunder Slash during your next turn.",F,None,1,4.5,6.99,9.0,6.8,,Normal,[1L] Headbutt (20),
84596,Dark Flaaffy,Dark Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/84596_200w.jpg,3,1428,https://cpt.tcgcsv.com/XRH,2025-12-02T02:50:46.777,1,33/109,Uncommon,Darkness Lightning,80,Stage 1,,"[1] Thunder Slash (10) 
<br>If the Defending Pokemon is a Basic Pokemon, the Defending Pokemon is now Paralyzed.  Dark Flaaffy can't use Thunder Slash during your next turn.",F,None,1,67.67,77.7,99.99,74.0,,Reverse Holofoil,[1L] Headbutt (20),
84603,Dark Golbat,Dark Golbat,https://tcgplayer-cdn.tcgplayer.com/product/84603_200w.jpg,3,1428,https://cpt.tcgcsv.com/5SH,2025-12-02T02:51:26.05,1,34/109,Uncommon,Darkness Grass,70,Stage 1,,"[G] Night Ambush 
<br>Does 30 damage to 1 of your opponent's Pokemon.  Dark Golbat can't attack during your next turn.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",P,None,0,2.65,3.29,4.04,3.85,,Normal,,
84603,Dark Golbat,Dark Golbat,https://tcgplayer-cdn.tcgplayer.com/product/84603_200w.jpg,3,1428,https://cpt.tcgcsv.com/5SH,2025-12-02T02:51:26.05,1,34/109,Uncommon,Darkness Grass,70,Stage 1,,"[G] Night Ambush 
<br>Does 30 damage to 1 of your opponent's Pokemon.  Dark Golbat can't attack during your next turn.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",P,None,0,59.69,67.13,108.32,39.73,74.27,Reverse Holofoil,,
84605,Dark Golduck,Dark Golduck,https://tcgplayer-cdn.tcgplayer.com/product/84605_200w.jpg,3,1428,https://cpt.tcgcsv.com/7SH,2024-04-11T17:52:42.077,1,35/109,Uncommon,Darkness Water,70,Stage 1,,"[1W] Darkness Shield (20)
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to each of your Active Pokemon during your opponent's next turn.",L,None,1,3.5,4.0,5.23,3.97,,Normal,"[2W] Cold Crush (40) 
<br>You may discard an Energy card attached to Dark Golduck.  If you do, discard an Energy attached to the Defending Pokemon.",
